,sr,irstp,miu_period,Utility 2055,Utility 2105,Utility 2155,Utility 2205,Utility 2305,Total Aggregated Utility
520,0.21895477160805504,0.011999999999999999,12,3005.5227578815498,2528.266483128461,1475.7110544573438,758.0179966121299,194.0285949668198,2256.468772492844
521,0.2412763456375017,0.011999999999999999,6,2982.7220351572137,2529.7521088657195,1483.016249269343,760.883761336943,194.53859560967308,2251.74897823905
522,0.22309028007942086,0.011999999999999999,14,3005.701433168845,2529.0385182040145,1474.8083896006415,757.4404559094298,193.92488435360852,2256.395308738207
523,0.11790931112063338,0.011999999999999999,30,3024.0115723695367,2498.694514275025,1434.4308771796414,738.5252394307903,189.725533768093,2242.766781575073
524,0.20218602445603887,0.011999999999999999,14,3010.4192796061548,2526.7636717308314,1471.2097421756428,756.050773723517,193.68441848818057,2256.6083939540204
525,0.21319174649242967,0.011999999999999999,13,3007.518918995937,2527.993327408283,1474.0423130561062,757.3053090694369,193.905092695491,2256.64711442742
526,0.2439633475740475,0.011999999999999999,6,2981.981366610349,2529.7937772533865,1483.2977761484506,761.0013705122642,194.55931581755027,2251.559208711421
527,0.2266867963281432,0.011999999999999999,13,3004.3102848124004,2529.124931833928,1476.1820854933562,758.1828801198344,194.0597424708817,2256.3244325400256
528,0.2751803502527448,0.011999999999999999,5,2960.2116240761693,2530.1246795180105,1486.0367668555227,762.1458823506662,194.76391077276958,2246.3917865795715
529,0.2168568028312768,0.011999999999999999,12,3006.014573875249,2528.075057832135,1475.3653290563886,757.87634963493,194.00362892202025,2256.50871866681
530,0.1940207249514464,0.011999999999999999,14,3012.0643701988624,2525.446878491075,1469.493905370874,755.374821309575,193.56727641619736,2256.4068170920027
531,0.24512300946021154,0.011999999999999999,10,2996.674944540748,2528.151615939553,1480.5797479085275,760.0060295202603,194.37705807577305,2254.7412451173204
532,0.1975640113665387,0.011999999999999999,16,3012.0730637815004,2526.1549343666675,1469.3533951337365,754.4485819985672,193.36557597421398,2256.266829745105
533,0.16131859613612712,0.011999999999999999,21,3019.117099171761,2517.454466980625,1457.4666300900126,748.5747648726954,192.03476883084062,2252.925099838757
534,0.23640191068239394,0.011999999999999999,12,3001.152704205076,2529.286015657185,1478.131255467025,759.0160611690379,194.20435644983573,2255.7580793064794
535,0.14796112245866555,0.011999999999999999,23,3021.0004725200347,2512.7560199867708,1451.7367739548547,746.0395550338608,191.47431506915768,2250.6648117974387
536,0.1752253454187964,0.011999999999999999,21,3017.0209615133363,2521.346643887307,1462.115103819534,750.418798887124,192.35038754515517,2254.4648597213945
537,0.13159648445083505,0.011999999999999999,30,3023.005436159456,2505.5079647111484,1442.599990166776,741.7806422803998,190.27312329290973,2246.603446422166
538,0.2498423028599229,0.011999999999999999,10,2995.340542689197,2528.133895124791,1481.013298412335,760.1888197387175,194.4091738175084,2254.356599318168
539,0.1798508011900357,0.011999999999999999,16,3015.3612415306447,2522.670838258924,1464.8469822532388,752.6393177969493,193.06197517618543,2255.3499562203315
