,sr,irstp,miu_period,growth_factor_prio,prioritarian_discounting,Lowest income per capita 2055,Highest climate impact per capita 2055,Lowest income per capita 2105,Highest climate impact per capita 2105,Lowest income per capita 2155,Highest climate impact per capita 2155,Lowest income per capita 2205,Highest climate impact per capita 2205,Lowest income per capita 2305,Highest climate impact per capita 2305
22,0.1493520773287053,0.001633456867112578,7,1.0370849247535041,1,2.3200076171252713,0.021467654544864226,6.74037264840044,0.03685938122441584,12.927610180690436,0.05136946026889465,20.86018769341093,0.06642883361002577,38.72082078708202,0.09752016479578451
23,0.20708524320459967,0.008638872035125396,5,1.0309692644679374,0,2.2875554581910005,0.021125134692998204,6.879178356467702,0.036222083186268586,13.855848744397237,0.05195163271885723,22.45760527568767,0.06765159089278587,41.69134195397811,0.09993761981185574
24,0.16673253849403427,0.0075951043832136,9,1.0105542423993876,0,2.3200154268257167,0.022321039387939775,6.762721709320251,0.04079431162390821,13.168544906759609,0.057652431585569104,21.289180430689107,0.07441211541280038,39.502598554472,0.10892551296870054
25,0.2902133847399137,0.0011241609204001631,5,1.0056353718282778,1,2.252205233795492,0.022260695036904105,6.854132329188199,0.04052074012336187,14.265542794982956,0.060049781137718826,23.202307213680935,0.07843785116088392,43.057220889285894,0.11609158640377674
26,0.14168012886546374,0.005641999368745549,5,1.0338397408011883,0,2.3074473660026276,0.020301220884025667,6.746848939318753,0.03324050659789024,12.834680112195972,0.04625598666109985,20.689362782810534,0.05999238693326764,38.421804842271825,0.08842962080347964
27,0.24426943317388478,0.0032323973007075384,6,1.0172759553872968,0,2.282361799707717,0.022292884990768893,6.875008993223257,0.03999647857911372,14.100883175715202,0.05812298357859966,22.897826875115587,0.07568089845967374,42.489353545019554,0.11166017760822562
28,0.10001272746094894,0.005752764882909062,20,1.013715546585369,0,2.34000039064293,0.022584549743478732,6.5246067296601495,0.04296228388199866,11.305883153725073,0.07247569005790556,17.81002496383962,0.10710652949121255,32.70840286552014,0.17042636773088585
29,0.13731189138765254,0.00895051917379382,11,1.0091712090188,0,2.3300028439477884,0.022309546367369613,6.6878300205688195,0.04114497240791172,12.521689313650764,0.05878150485340072,20.182127732620447,0.07549976915212542,37.45557297402015,0.11001302425541527
30,0.2621010626734935,0.0038331218499928067,6,1.0021843080362642,0,2.274609143989293,0.02254791059736876,6.866862834544694,0.04098125367828794,14.176165748436533,0.05996875051978728,23.036221778967043,0.0781353051455967,42.74239378522153,0.11532881146364977
31,0.21224357996306314,0.0038721341017434628,7,1.0110508463619028,0,2.300044831880833,0.022323950751217885,6.851329413383911,0.040112774558234914,13.8290263132757,0.05750999987994181,22.423368241127985,0.07465869512874886,41.606661923069794,0.10984297486237261
32,0.21015850132983047,0.0035562797888038593,7,1.0118518378862027,1,2.3008134886694918,0.02229463583002367,6.849769071822455,0.03999959526541708,13.809304189638803,0.05729841660351415,22.38878640124017,0.07437647748744286,41.542990266327436,0.10942110384703883
33,0.13975137485329026,0.001115525522722715,12,1.0066479214645607,0,2.3300061354832384,0.022491776206494448,6.696117820398668,0.0420353857289796,12.538713809274487,0.061124741001904764,20.212534678813846,0.07848911276680468,37.51416841049665,0.11421139846050989
34,0.2013102045522866,0.013144028873235722,10,1.0145113198179316,0,2.3100326709896732,0.023038455634673917,6.8223906837642705,0.04401175456380988,13.591788151032944,0.06390688475372448,22.030597702283877,0.08255557144335887,40.86654397762497,0.12081187866672669
35,0.27212549473864356,0.002228435517175066,6,1.0119055066256377,0,2.270034621111148,0.022693526558257432,6.858552596325127,0.04154973995548749,14.20306569886575,0.061036078891085234,23.088119730694245,0.07955308512651384,42.83662034853562,0.11744707721739991
36,0.19756079420343514,0.0020758899695001295,9,1.027869065501135,0,2.3101228742872606,0.022757490113810126,6.814226740399645,0.042567458568838645,13.594039108201862,0.060996645378857614,22.027579280230608,0.07888219971132472,40.86422476273129,0.11560157258222704
37,0.12455038446789668,0.0014390044904383343,9,1.0019183014685313,0,2.330858204949417,0.02174596739681442,6.635161062784572,0.038492980705266,12.287293896538415,0.05321845276615658,19.768237773722845,0.06843574670132566,36.69143408545852,0.09997496122063064
38,0.1839495015979453,0.008806787511764934,6,1.000298430525704,1,2.304809363569919,0.021466209012848392,6.8335411620692454,0.036887563769573584,13.544437682343734,0.05228761441924466,21.920857709355943,0.06789042926769451,40.68952031917729,0.0999982418673102
39,0.1372552150531396,0.004334158121124321,11,1.0073833643081271,0,2.3300165923363454,0.022308761989010852,6.687641114576456,0.04114169525835793,12.520418225197082,0.05877495145480577,20.179934664395276,0.0754909307132508,37.45151933040654,0.10999980416599137
40,0.18504490257785355,0.001893162028917866,5,1.0334309389253888,1,2.2950716837564293,0.02084106545309038,6.851415335069464,0.03518406338612337,13.595507430909068,0.04998901497830606,22.0042120481032,0.06502265511526811,40.854223010688564,0.09599239167577087
