Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
1347,1.0,10563.641907888254,0.0,1.0,0.0,5.0,0.0,2.0,413.0,1382,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3081,2.0,4584.34609430864,0.0,0.0,0.0,4.0,1.0,2.0,815.0,3116,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3061,1.0,5170.774660868722,1.0,0.0,0.0,0.0,2.0,1.0,245.0,3096,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
832,2.0,8578.622586296067,0.0,0.0,1.0,2.0,2.0,2.0,419.0,867,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6085,0.0,10212.80052634798,0.0,1.0,1.0,4.0,1.0,0.0,341.0,6120,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13352,1.0,12998.705317626223,1.0,0.0,0.0,0.0,0.0,2.0,244.0,13387,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9281,1.0,13414.543141542454,0.0,2.0,0.0,2.0,0.0,0.0,42.0,9316,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8707,0.0,7170.191438058457,1.0,0.0,1.0,3.0,1.0,1.0,575.0,8742,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
536,0.0,5075.307669130549,1.0,1.0,0.0,0.0,1.0,0.0,808.0,571,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12225,1.0,5440.9882992246985,0.0,1.0,0.0,3.0,2.0,0.0,216.0,12260,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
126,1.0,12147.35481028974,1.0,0.0,0.0,5.0,1.0,2.0,127.0,161,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3010,0.0,8918.780359446751,0.0,2.0,1.0,4.0,1.0,0.0,712.0,3045,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13968,0.0,10932.340331842075,0.0,1.0,1.0,5.0,0.0,1.0,699.0,14003,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1238,1.0,10729.94635938961,0.0,2.0,1.0,3.0,0.0,1.0,863.0,1273,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
13293,0.0,5114.134566512156,0.0,0.0,0.0,2.0,2.0,2.0,526.0,13328,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6942,1.0,7887.343514652684,1.0,0.0,1.0,5.0,2.0,1.0,302.0,6977,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8391,2.0,6746.239748467171,0.0,2.0,0.0,2.0,2.0,0.0,185.0,8426,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12584,2.0,5709.339740769998,0.0,1.0,0.0,4.0,2.0,1.0,543.0,12619,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13475,1.0,12462.52550233573,1.0,0.0,1.0,5.0,0.0,2.0,945.0,13510,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7792,0.0,9371.796644696047,0.0,2.0,1.0,3.0,0.0,0.0,762.0,7827,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8182,1.0,7866.103290203175,0.0,0.0,1.0,5.0,1.0,2.0,452.0,8217,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4592,2.0,12198.207887786271,0.0,2.0,1.0,4.0,2.0,1.0,283.0,4627,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12297,2.0,6707.289635012612,1.0,1.0,0.0,0.0,0.0,0.0,599.0,12332,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6327,2.0,4312.123195287805,1.0,2.0,0.0,5.0,1.0,2.0,93.0,6362,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3725,0.0,7387.081339450876,1.0,0.0,0.0,2.0,2.0,1.0,318.0,3760,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1270,1.0,4747.168250531037,0.0,0.0,0.0,2.0,0.0,1.0,984.0,1305,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7216,2.0,6268.429799749845,1.0,0.0,1.0,3.0,0.0,1.0,222.0,7251,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11526,1.0,9760.618383170551,0.0,1.0,0.0,0.0,0.0,0.0,153.0,11561,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12525,1.0,11840.492615293057,0.0,1.0,1.0,5.0,1.0,0.0,327.0,12560,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11267,0.0,13305.773801497811,0.0,0.0,1.0,0.0,1.0,2.0,283.0,11302,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11443,2.0,11372.989490766984,1.0,2.0,0.0,5.0,1.0,1.0,987.0,11478,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12006,0.0,6680.18374219924,1.0,0.0,0.0,2.0,1.0,2.0,546.0,12041,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3079,1.0,6538.030446819608,0.0,0.0,0.0,0.0,1.0,1.0,457.0,3114,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3284,2.0,9235.64261499308,1.0,0.0,0.0,2.0,1.0,1.0,852.0,3319,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6052,0.0,7898.243298438461,1.0,2.0,1.0,4.0,1.0,0.0,527.0,6087,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2569,2.0,7552.398136933842,1.0,2.0,1.0,5.0,1.0,2.0,56.0,2604,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11179,1.0,5258.807699388708,0.0,0.0,1.0,1.0,1.0,2.0,44.0,11214,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3768,1.0,5070.52089967587,1.0,0.0,1.0,4.0,1.0,0.0,307.0,3803,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9141,0.0,10662.03234301958,0.0,1.0,1.0,3.0,1.0,1.0,492.0,9176,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6593,0.0,9187.09765939596,1.0,1.0,0.0,0.0,0.0,2.0,962.0,6628,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14689,1.0,11183.305940839604,1.0,1.0,0.0,3.0,0.0,1.0,580.0,14724,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12913,2.0,13078.864532589509,0.0,0.0,0.0,4.0,0.0,1.0,465.0,12948,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
722,1.0,11525.465895720185,0.0,0.0,0.0,0.0,1.0,2.0,273.0,757,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5254,1.0,7499.286661527451,1.0,0.0,1.0,0.0,1.0,1.0,38.0,5289,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3368,1.0,5641.778421575378,1.0,0.0,0.0,2.0,2.0,2.0,442.0,3403,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11304,0.0,10616.655273044042,0.0,2.0,0.0,0.0,2.0,0.0,248.0,11339,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12528,2.0,5533.725819341618,0.0,0.0,1.0,2.0,2.0,0.0,745.0,12563,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9952,1.0,11089.97283158487,0.0,0.0,1.0,3.0,0.0,2.0,165.0,9987,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7544,0.0,9856.91584084343,1.0,2.0,0.0,3.0,1.0,1.0,808.0,7579,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5806,2.0,9418.417855941265,1.0,2.0,1.0,4.0,1.0,1.0,237.0,5841,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1911,2.0,12423.57414114797,0.0,2.0,0.0,1.0,0.0,0.0,704.0,1946,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9405,0.0,11113.742534888584,1.0,1.0,0.0,2.0,2.0,2.0,953.0,9440,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5997,1.0,7006.241352973021,0.0,0.0,1.0,5.0,1.0,1.0,960.0,6032,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7145,2.0,5634.709028431867,1.0,0.0,0.0,5.0,2.0,1.0,975.0,7180,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9613,2.0,5024.375217386414,1.0,1.0,1.0,3.0,1.0,2.0,67.0,9648,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14539,2.0,12121.893263761933,1.0,0.0,1.0,2.0,2.0,2.0,268.0,14574,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11205,1.0,5779.034744518634,0.0,0.0,0.0,3.0,1.0,0.0,524.0,11240,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5882,2.0,9170.919324817394,1.0,2.0,0.0,2.0,2.0,0.0,263.0,5917,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13646,2.0,7472.25001819095,0.0,1.0,0.0,1.0,0.0,0.0,132.0,13681,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12926,1.0,10150.099471488777,0.0,1.0,0.0,3.0,1.0,1.0,76.0,12961,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11716,2.0,6013.024127618822,0.0,2.0,1.0,5.0,0.0,0.0,663.0,11751,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5948,2.0,13087.420062985584,0.0,1.0,0.0,3.0,2.0,1.0,921.0,5983,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13196,0.0,10362.693640218786,1.0,1.0,0.0,2.0,0.0,0.0,95.0,13231,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11934,2.0,9704.58665153014,1.0,0.0,0.0,5.0,1.0,0.0,121.0,11969,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1961,1.0,10545.857507364268,1.0,1.0,0.0,4.0,2.0,2.0,40.0,1996,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12041,2.0,9864.258114823826,1.0,2.0,1.0,5.0,1.0,2.0,809.0,12076,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2980,1.0,6204.106294962249,0.0,1.0,0.0,5.0,0.0,0.0,79.0,3015,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14826,0.0,12303.482477864953,1.0,1.0,1.0,2.0,1.0,1.0,438.0,14861,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11311,2.0,4363.061562248984,0.0,0.0,0.0,0.0,0.0,1.0,613.0,11346,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6263,2.0,7189.107930261029,1.0,1.0,1.0,0.0,1.0,1.0,238.0,6298,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6137,1.0,4536.844617372806,1.0,1.0,1.0,5.0,2.0,1.0,979.0,6172,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9975,1.0,12214.333419342218,0.0,1.0,0.0,0.0,2.0,0.0,850.0,10010,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
164,1.0,12279.843720409255,1.0,1.0,1.0,5.0,2.0,0.0,145.0,199,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11425,2.0,5718.759276182555,0.0,0.0,0.0,3.0,2.0,1.0,412.0,11460,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8001,0.0,7128.054307950639,1.0,2.0,1.0,4.0,1.0,1.0,856.0,8036,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5527,0.0,6875.046460185646,0.0,0.0,0.0,3.0,2.0,2.0,937.0,5562,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2330,0.0,6101.369933222475,0.0,1.0,1.0,5.0,2.0,2.0,374.0,2365,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14248,0.0,7050.310794317891,1.0,0.0,0.0,3.0,0.0,0.0,792.0,14283,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8257,1.0,7529.996961657165,0.0,2.0,1.0,0.0,2.0,2.0,254.0,8292,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,2
4774,1.0,7905.807967328481,1.0,1.0,1.0,3.0,1.0,2.0,681.0,4809,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5424,0.0,13474.244427837437,0.0,1.0,1.0,2.0,0.0,2.0,359.0,5459,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9958,2.0,6617.563645090657,1.0,0.0,0.0,1.0,0.0,1.0,657.0,9993,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9817,2.0,4719.634356968596,0.0,0.0,0.0,4.0,1.0,2.0,170.0,9852,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7134,2.0,8730.777855147477,0.0,0.0,0.0,3.0,0.0,1.0,130.0,7169,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13180,1.0,8869.490950374235,0.0,0.0,1.0,2.0,0.0,2.0,607.0,13215,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12821,1.0,12314.690519644304,0.0,0.0,1.0,1.0,2.0,1.0,885.0,12856,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
296,0.0,10130.5867740346,1.0,1.0,0.0,0.0,1.0,1.0,50.0,331,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5704,2.0,11657.186831552412,1.0,0.0,1.0,3.0,1.0,0.0,391.0,5739,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12067,2.0,10335.247514105366,1.0,2.0,1.0,4.0,0.0,0.0,769.0,12102,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4070,0.0,12684.713129847682,1.0,1.0,0.0,1.0,2.0,1.0,288.0,4105,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10268,2.0,12558.292679234326,1.0,1.0,1.0,0.0,1.0,0.0,91.0,10303,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8160,0.0,5074.946802058104,0.0,0.0,1.0,3.0,0.0,0.0,73.0,8195,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4311,0.0,4140.604612349843,1.0,0.0,0.0,2.0,2.0,1.0,856.0,4346,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9154,1.0,10893.027299556325,0.0,0.0,0.0,4.0,1.0,1.0,997.0,9189,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8949,1.0,8451.746870765695,1.0,1.0,1.0,4.0,0.0,0.0,224.0,8984,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
925,1.0,11216.985599959406,1.0,1.0,1.0,4.0,2.0,0.0,997.0,960,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1297,1.0,5845.63825728791,0.0,0.0,0.0,1.0,0.0,1.0,821.0,1332,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8725,2.0,12755.850294488866,0.0,2.0,1.0,0.0,0.0,0.0,521.0,8760,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5689,0.0,4911.252422428215,0.0,2.0,0.0,0.0,2.0,2.0,749.0,5724,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6439,0.0,6550.4962248707325,0.0,0.0,1.0,2.0,0.0,2.0,548.0,6474,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
332,0.0,8447.130889858981,0.0,0.0,0.0,0.0,0.0,2.0,151.0,367,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3474,0.0,7864.024898838074,1.0,0.0,1.0,2.0,0.0,1.0,892.0,3509,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10760,0.0,11087.32585839344,1.0,2.0,0.0,0.0,0.0,2.0,195.0,10795,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2869,0.0,7072.90867510675,0.0,0.0,1.0,2.0,0.0,1.0,263.0,2904,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2327,1.0,10160.485081009328,0.0,0.0,1.0,2.0,1.0,0.0,78.0,2362,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
103,1.0,6023.148625361525,1.0,1.0,1.0,4.0,1.0,0.0,263.0,138,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3055,1.0,5827.338633501606,0.0,0.0,0.0,4.0,1.0,2.0,34.0,3090,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14538,1.0,9816.076726072675,1.0,0.0,0.0,4.0,1.0,2.0,778.0,14573,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9252,0.0,6942.686402477156,0.0,0.0,0.0,1.0,0.0,2.0,138.0,9287,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6025,1.0,4715.777929590737,0.0,0.0,1.0,2.0,1.0,1.0,601.0,6060,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4166,1.0,8098.732335894308,0.0,1.0,0.0,5.0,2.0,0.0,243.0,4201,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8122,2.0,10280.221332782336,1.0,0.0,1.0,0.0,1.0,0.0,301.0,8157,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1796,1.0,13009.76527698354,1.0,0.0,1.0,3.0,2.0,1.0,160.0,1831,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11721,2.0,6476.0705300992,1.0,2.0,1.0,4.0,1.0,1.0,186.0,11756,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13550,1.0,4412.425538057475,1.0,0.0,0.0,3.0,2.0,0.0,899.0,13585,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9184,0.0,8170.698457401665,1.0,2.0,0.0,4.0,2.0,0.0,857.0,9219,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5838,2.0,12298.401073736835,1.0,0.0,1.0,3.0,0.0,1.0,221.0,5873,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12642,2.0,4266.059779752913,0.0,1.0,0.0,3.0,2.0,0.0,619.0,12677,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6381,1.0,9461.249410610131,1.0,1.0,1.0,4.0,2.0,1.0,637.0,6416,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3880,2.0,8889.182911175067,1.0,0.0,1.0,5.0,2.0,2.0,104.0,3915,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3487,2.0,11512.8300679744,0.0,1.0,0.0,2.0,1.0,2.0,850.0,3522,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
9879,0.0,7927.5144270732,0.0,0.0,1.0,5.0,0.0,0.0,594.0,9914,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14070,2.0,11068.985720622364,0.0,0.0,1.0,2.0,0.0,1.0,875.0,14105,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14838,2.0,9823.367150139453,1.0,2.0,0.0,5.0,0.0,0.0,233.0,14873,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7948,0.0,12827.95042144456,1.0,2.0,1.0,4.0,2.0,0.0,938.0,7983,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12097,2.0,7692.106604171015,1.0,0.0,0.0,1.0,1.0,2.0,482.0,12132,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7618,0.0,12977.92253832287,1.0,0.0,1.0,0.0,1.0,1.0,370.0,7653,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8400,0.0,8657.219086666879,1.0,0.0,1.0,4.0,0.0,1.0,43.0,8435,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11689,1.0,7292.380132604162,0.0,0.0,0.0,3.0,2.0,1.0,814.0,11724,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1121,2.0,4026.833967341039,0.0,1.0,1.0,5.0,0.0,0.0,642.0,1156,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
138,2.0,9504.98045750249,0.0,1.0,0.0,2.0,1.0,2.0,817.0,173,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13333,1.0,10107.47356079239,1.0,0.0,1.0,1.0,0.0,2.0,823.0,13368,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
253,2.0,4818.124184252667,1.0,1.0,1.0,3.0,2.0,0.0,917.0,288,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1580,0.0,7340.030750919928,0.0,2.0,0.0,4.0,0.0,0.0,249.0,1615,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5949,2.0,9144.12429631569,1.0,0.0,0.0,3.0,2.0,2.0,803.0,5984,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10934,0.0,7920.646378893565,1.0,0.0,1.0,0.0,1.0,2.0,409.0,10969,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
11060,2.0,11484.238894440936,0.0,0.0,1.0,1.0,1.0,0.0,715.0,11095,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13854,0.0,12841.194839572774,0.0,2.0,1.0,2.0,2.0,0.0,649.0,13889,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
713,0.0,6144.469464718943,1.0,1.0,0.0,1.0,2.0,0.0,235.0,748,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7733,0.0,12074.102325752983,0.0,2.0,0.0,2.0,0.0,0.0,16.0,7768,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2658,1.0,8860.81946735922,1.0,2.0,1.0,0.0,1.0,0.0,59.0,2693,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12939,2.0,13235.54950209188,1.0,1.0,0.0,3.0,0.0,0.0,998.0,12974,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2551,2.0,6890.615536242014,1.0,2.0,0.0,4.0,1.0,0.0,859.0,2586,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1236,2.0,5898.07605617656,0.0,2.0,0.0,0.0,1.0,2.0,728.0,1271,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10700,0.0,8093.213505639035,1.0,1.0,1.0,0.0,0.0,2.0,176.0,10735,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1424,0.0,4427.97896341195,0.0,2.0,1.0,4.0,0.0,0.0,92.0,1459,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
7655,1.0,6545.742182877164,0.0,2.0,1.0,4.0,1.0,1.0,536.0,7690,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
3132,2.0,7282.749982474634,1.0,1.0,1.0,1.0,0.0,2.0,524.0,3167,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
13347,2.0,9876.50414713417,0.0,2.0,0.0,5.0,0.0,2.0,137.0,13382,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2690,1.0,4740.9767339727805,1.0,0.0,0.0,4.0,0.0,0.0,641.0,2725,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6045,2.0,4514.860228363128,1.0,1.0,1.0,5.0,2.0,2.0,962.0,6080,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
12141,1.0,5932.935448131973,1.0,2.0,1.0,5.0,0.0,2.0,496.0,12176,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
8340,2.0,7610.654921859266,0.0,0.0,0.0,2.0,0.0,0.0,859.0,8375,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6146,0.0,6429.966904158604,1.0,2.0,1.0,4.0,2.0,2.0,866.0,6181,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1814,1.0,11789.202213065872,0.0,1.0,1.0,0.0,0.0,2.0,874.0,1849,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3974,1.0,11810.827600917182,1.0,2.0,1.0,3.0,0.0,0.0,174.0,4009,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14484,2.0,9010.800517692254,1.0,0.0,1.0,2.0,0.0,1.0,494.0,14519,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1628,1.0,4764.305261681449,1.0,2.0,0.0,5.0,1.0,1.0,697.0,1663,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
4857,1.0,5848.51348391244,1.0,2.0,0.0,3.0,2.0,2.0,676.0,4892,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,4
3223,2.0,11337.086074097297,0.0,2.0,1.0,4.0,0.0,2.0,383.0,3258,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2916,0.0,4893.879599193692,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2951,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2783,2.0,11710.999362641884,1.0,1.0,1.0,4.0,0.0,1.0,678.0,2818,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4617,0.0,8701.147659530245,1.0,2.0,0.0,1.0,0.0,2.0,283.0,4652,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
6605,2.0,7836.462320415078,1.0,0.0,1.0,3.0,1.0,1.0,341.0,6640,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2519,1.0,7868.758453728371,0.0,1.0,1.0,4.0,0.0,1.0,935.0,2554,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
10458,1.0,8822.694805812225,1.0,1.0,1.0,4.0,2.0,2.0,215.0,10493,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
2491,1.0,5254.401048573926,1.0,0.0,1.0,5.0,2.0,0.0,767.0,2526,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14381,1.0,10199.022179665211,0.0,0.0,0.0,4.0,2.0,0.0,932.0,14416,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
14665,2.0,11687.532890214694,0.0,2.0,1.0,2.0,0.0,0.0,205.0,14700,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
4635,1.0,12511.20072535925,0.0,2.0,1.0,5.0,2.0,0.0,103.0,4670,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
5114,2.0,11220.485546323524,0.0,0.0,1.0,4.0,1.0,0.0,931.0,5149,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
3681,1.0,9432.655921143672,0.0,1.0,1.0,3.0,2.0,0.0,605.0,3716,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
1156,1.0,12906.118930274217,1.0,0.0,1.0,2.0,0.0,1.0,467.0,1191,nordhaus,RICE,0.248,0.015,13.0,,Nordhaus policy,1
