Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
9426,1.0,9887.855270900429,1.0,1.0,0.0,5.0,1.0,2.0,753.0,79426,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
7446,1.0,4332.546525134655,1.0,2.0,0.0,3.0,2.0,2.0,967.0,77446,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
2984,1.0,11412.625648529858,1.0,0.0,1.0,3.0,1.0,2.0,413.0,72984,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
11008,0.0,12829.574046100586,0.0,1.0,1.0,0.0,1.0,2.0,985.0,81008,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
1826,0.0,9294.828351068263,0.0,1.0,1.0,0.0,1.0,0.0,591.0,71826,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
5745,1.0,4472.203354397701,1.0,2.0,1.0,2.0,2.0,0.0,17.0,75745,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
7292,0.0,6885.642077363959,1.0,2.0,0.0,4.0,0.0,0.0,968.0,77292,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
13970,2.0,7809.896516451796,0.0,1.0,1.0,4.0,0.0,0.0,742.0,83970,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6701,1.0,4951.580002346858,1.0,0.0,1.0,1.0,0.0,2.0,934.0,76701,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
3884,0.0,8258.942564691417,0.0,2.0,0.0,3.0,2.0,0.0,851.0,73884,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
13027,1.0,6558.438187383254,1.0,2.0,0.0,1.0,2.0,0.0,786.0,83027,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
1180,2.0,9275.304203686348,0.0,1.0,1.0,5.0,1.0,2.0,853.0,71180,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
4004,1.0,5864.424926054534,1.0,2.0,0.0,1.0,1.0,2.0,66.0,74004,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
2440,1.0,7719.126530261827,1.0,2.0,1.0,0.0,2.0,1.0,166.0,72440,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
1495,2.0,9193.03646493798,1.0,1.0,0.0,5.0,0.0,1.0,258.0,71495,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
13026,1.0,10532.5151235051,1.0,1.0,1.0,3.0,0.0,0.0,437.0,83026,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
13010,1.0,6462.092926991014,1.0,0.0,0.0,3.0,0.0,1.0,157.0,83010,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
12129,1.0,12463.29949152099,0.0,2.0,1.0,4.0,1.0,1.0,611.0,82129,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
8461,1.0,9405.030920804533,0.0,1.0,0.0,3.0,2.0,1.0,601.0,78461,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
9675,2.0,7745.494096093479,1.0,0.0,0.0,0.0,2.0,2.0,248.0,79675,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
14944,1.0,7504.366039026368,0.0,0.0,1.0,2.0,1.0,1.0,140.0,84944,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
13494,1.0,8138.854414783791,0.0,2.0,0.0,5.0,2.0,1.0,896.0,83494,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6377,0.0,9909.811698649975,0.0,2.0,1.0,0.0,1.0,0.0,933.0,76377,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
13446,2.0,8473.07019405227,1.0,0.0,1.0,0.0,1.0,0.0,214.0,83446,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
1581,1.0,5016.988613425694,0.0,0.0,0.0,2.0,1.0,1.0,980.0,71581,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
7943,1.0,9431.809047778515,1.0,0.0,1.0,5.0,1.0,1.0,35.0,77943,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
3538,0.0,13126.68587475896,1.0,2.0,0.0,1.0,1.0,2.0,176.0,73538,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
7502,2.0,11416.96307095014,0.0,0.0,0.0,2.0,1.0,0.0,5.0,77502,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
12769,0.0,10340.51004174054,0.0,2.0,0.0,1.0,0.0,0.0,46.0,82769,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6928,0.0,6465.7313927921805,1.0,1.0,1.0,1.0,0.0,0.0,593.0,76928,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
5845,1.0,10234.325600219338,1.0,1.0,1.0,2.0,2.0,1.0,732.0,75845,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
4436,2.0,7727.252308573688,1.0,2.0,0.0,2.0,1.0,0.0,498.0,74436,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6161,0.0,5589.604001971924,1.0,0.0,1.0,2.0,2.0,2.0,964.0,76161,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
643,1.0,7840.99072425323,0.0,1.0,0.0,5.0,2.0,0.0,588.0,70643,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6582,0.0,8947.459332895713,1.0,0.0,1.0,0.0,1.0,1.0,609.0,76582,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
6619,1.0,10901.781791919866,0.0,2.0,1.0,2.0,0.0,0.0,256.0,76619,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
1087,2.0,11540.359657853274,0.0,0.0,1.0,5.0,0.0,1.0,351.0,71087,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,1
3319,2.0,4533.075515025045,0.0,1.0,1.0,3.0,2.0,2.0,926.0,73319,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0
