Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,Damages 2005,clusters
10604,0.0,8432.912190910167,1.0,0.0,0.0,1.0,2.0,2.0,776.0,80604,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
15578,2.0,8528.15104435053,0.0,2.0,1.0,3.0,0.0,0.0,650.0,85578,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
9219,2.0,11522.841474556528,0.0,1.0,0.0,5.0,1.0,1.0,907.0,79219,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
16861,2.0,8836.720381202716,0.0,0.0,1.0,0.0,1.0,2.0,677.0,86861,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
7406,2.0,6467.935547073695,0.0,1.0,0.0,4.0,0.0,0.0,380.0,77406,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
10303,1.0,11431.042004305737,0.0,0.0,0.0,2.0,0.0,0.0,297.0,80303,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
5567,0.0,10116.952985647493,1.0,1.0,1.0,0.0,0.0,1.0,375.0,75567,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
5157,2.0,11600.503253930954,1.0,1.0,1.0,4.0,0.0,1.0,357.0,75157,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
26382,2.0,4263.663837321587,0.0,2.0,0.0,2.0,1.0,1.0,303.0,96382,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
16214,2.0,8860.039559637853,1.0,0.0,0.0,3.0,0.0,2.0,186.0,86214,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
2826,1.0,6766.7485961714565,0.0,0.0,0.0,3.0,0.0,1.0,67.0,72826,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
25841,0.0,6140.209320942335,1.0,0.0,1.0,5.0,2.0,2.0,559.0,95841,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
14696,0.0,12024.438476614663,0.0,0.0,0.0,5.0,2.0,0.0,951.0,84696,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
28166,2.0,11653.54281858902,1.0,1.0,0.0,3.0,0.0,2.0,13.0,98166,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
28165,1.0,8342.024109669623,1.0,2.0,0.0,0.0,2.0,2.0,88.0,98165,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
339,0.0,7763.393297195047,0.0,1.0,0.0,1.0,0.0,2.0,368.0,70339,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
16181,2.0,9203.715061373592,1.0,1.0,1.0,4.0,0.0,0.0,53.0,86181,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
12997,0.0,11703.774683470856,1.0,1.0,1.0,1.0,0.0,0.0,934.0,82997,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
10351,2.0,7741.925770709473,1.0,1.0,0.0,0.0,2.0,0.0,15.0,80351,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
4251,2.0,7711.766985127211,0.0,0.0,0.0,0.0,1.0,1.0,303.0,74251,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
14653,2.0,8746.574306778675,1.0,2.0,1.0,0.0,0.0,2.0,406.0,84653,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
19879,2.0,12543.62983851371,0.0,2.0,0.0,2.0,1.0,0.0,185.0,89879,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
29328,2.0,10895.756347281753,0.0,0.0,1.0,1.0,2.0,2.0,49.0,99328,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
3358,1.0,6025.9036718618445,1.0,2.0,0.0,1.0,1.0,2.0,333.0,73358,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
29942,2.0,10500.150199097145,0.0,0.0,1.0,4.0,2.0,2.0,705.0,99942,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
13168,1.0,5107.249305935979,0.0,1.0,0.0,0.0,1.0,0.0,758.0,83168,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
10048,0.0,11912.92276581557,0.0,1.0,1.0,2.0,0.0,1.0,78.0,80048,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
12172,2.0,8370.404358474414,1.0,0.0,0.0,1.0,0.0,0.0,325.0,82172,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
1977,2.0,5209.222775733289,0.0,0.0,0.0,3.0,2.0,1.0,542.0,71977,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
11316,2.0,4655.797717427979,1.0,0.0,0.0,3.0,2.0,1.0,947.0,81316,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
23518,0.0,10114.450350026536,1.0,2.0,1.0,5.0,2.0,0.0,535.0,93518,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
6648,1.0,8893.716982174634,1.0,0.0,1.0,3.0,0.0,2.0,530.0,76648,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
28192,0.0,6658.73216157793,0.0,2.0,1.0,5.0,1.0,0.0,885.0,98192,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
29673,2.0,10269.60186093747,1.0,1.0,1.0,4.0,1.0,2.0,784.0,99673,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
7005,2.0,4333.2518379621415,0.0,0.0,1.0,5.0,2.0,0.0,510.0,77005,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
25406,0.0,4895.479788315816,1.0,1.0,0.0,1.0,1.0,0.0,616.0,95406,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
19413,2.0,10206.85199163366,0.0,0.0,0.0,2.0,1.0,0.0,572.0,89413,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
34740,2.0,12540.098734538056,0.0,1.0,0.0,0.0,0.0,2.0,870.0,104740,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
20909,0.0,12380.776383636145,0.0,2.0,1.0,5.0,1.0,0.0,264.0,90909,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
1442,2.0,12146.37432914464,1.0,1.0,1.0,2.0,2.0,1.0,815.0,71442,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
3004,0.0,7459.98431722645,0.0,0.0,1.0,0.0,1.0,2.0,591.0,73004,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
4951,1.0,12467.663451273638,0.0,0.0,1.0,2.0,0.0,0.0,577.0,74951,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
31675,2.0,8413.904726456556,0.0,0.0,1.0,1.0,1.0,1.0,416.0,101675,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
12914,1.0,5112.777648637294,1.0,2.0,0.0,5.0,1.0,0.0,966.0,82914,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
31610,2.0,5192.82438151717,1.0,0.0,0.0,4.0,2.0,0.0,261.0,101610,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
27889,2.0,6944.262467118393,1.0,2.0,1.0,2.0,2.0,1.0,826.0,97889,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
33507,0.0,4936.471402726778,0.0,1.0,0.0,5.0,1.0,1.0,544.0,103507,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
23276,1.0,10613.399485737931,0.0,1.0,0.0,5.0,2.0,1.0,256.0,93276,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
2612,2.0,12989.23255282455,0.0,1.0,1.0,4.0,1.0,1.0,911.0,72612,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
34388,0.0,6463.407603640568,1.0,0.0,0.0,4.0,1.0,1.0,191.0,104388,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
21093,1.0,10650.94591701456,1.0,2.0,0.0,1.0,0.0,1.0,458.0,91093,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
29342,2.0,7156.0332545103975,1.0,2.0,0.0,1.0,1.0,2.0,542.0,99342,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
28557,1.0,8960.00880288623,0.0,0.0,1.0,5.0,2.0,2.0,170.0,98557,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
1799,0.0,13271.33505393512,1.0,0.0,1.0,3.0,1.0,1.0,706.0,71799,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
17793,1.0,7263.37576075639,1.0,1.0,0.0,0.0,0.0,0.0,379.0,87793,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
33967,2.0,7884.252465882818,0.0,0.0,1.0,0.0,0.0,1.0,465.0,103967,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
9869,2.0,5803.221521542557,0.0,2.0,1.0,3.0,1.0,2.0,129.0,79869,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
11654,0.0,5173.23082218622,1.0,0.0,0.0,3.0,2.0,0.0,137.0,81654,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
17097,2.0,11466.668937842003,1.0,0.0,0.0,4.0,2.0,0.0,152.0,87097,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
281,1.0,6341.862728215865,1.0,2.0,0.0,4.0,0.0,2.0,534.0,70281,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
31693,1.0,7233.2758185478415,1.0,2.0,1.0,0.0,1.0,1.0,994.0,101693,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
8039,2.0,4276.448375636724,1.0,1.0,1.0,1.0,0.0,0.0,254.0,78039,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
32305,1.0,7765.750275676582,0.0,0.0,1.0,4.0,2.0,1.0,230.0,102305,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
19206,0.0,11866.33721386444,0.0,2.0,1.0,4.0,2.0,1.0,402.0,89206,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
16064,1.0,11749.917315786144,0.0,0.0,1.0,1.0,0.0,1.0,987.0,86064,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
12676,2.0,6503.11183918159,0.0,1.0,1.0,1.0,1.0,2.0,839.0,82676,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
28584,1.0,8092.237147274416,1.0,2.0,0.0,5.0,1.0,1.0,509.0,98584,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
21100,1.0,10675.86388859218,1.0,1.0,0.0,1.0,0.0,1.0,989.0,91100,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
560,0.0,7878.732219850714,1.0,0.0,1.0,1.0,1.0,0.0,378.0,70560,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
34432,1.0,6654.748078018848,1.0,2.0,0.0,3.0,1.0,1.0,749.0,104432,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
7471,0.0,8486.539885822149,1.0,2.0,0.0,1.0,0.0,1.0,978.0,77471,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
10641,0.0,11339.745052069207,0.0,0.0,1.0,1.0,0.0,2.0,870.0,80641,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
9709,2.0,4583.995943192063,0.0,0.0,1.0,5.0,1.0,2.0,760.0,79709,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
12712,0.0,5317.414899193932,0.0,0.0,1.0,4.0,0.0,1.0,949.0,82712,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
14328,1.0,10871.219655899064,1.0,2.0,0.0,1.0,2.0,0.0,35.0,84328,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
7577,1.0,11826.841356147615,0.0,0.0,0.0,0.0,0.0,2.0,706.0,77577,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
8679,1.0,9112.888834931142,0.0,1.0,0.0,2.0,1.0,2.0,314.0,78679,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
8425,1.0,5447.653475343858,1.0,2.0,0.0,0.0,0.0,0.0,23.0,78425,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
426,2.0,5625.917718807783,0.0,0.0,0.0,5.0,0.0,2.0,112.0,70426,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
12799,0.0,12022.743222303956,0.0,0.0,0.0,4.0,2.0,1.0,544.0,82799,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
19357,0.0,12082.743101124292,1.0,1.0,0.0,1.0,1.0,2.0,225.0,89357,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
8213,2.0,4310.040708784636,0.0,1.0,0.0,2.0,1.0,2.0,551.0,78213,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
17799,0.0,4239.224256351077,1.0,2.0,0.0,2.0,0.0,1.0,885.0,87799,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
1984,2.0,5326.162127302213,1.0,2.0,1.0,3.0,0.0,0.0,257.0,71984,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
29362,1.0,10855.267038792494,1.0,2.0,0.0,1.0,2.0,0.0,182.0,99362,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
7229,2.0,12087.676137831437,0.0,2.0,0.0,0.0,0.0,1.0,399.0,77229,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
14461,1.0,11660.075594056309,1.0,1.0,0.0,1.0,1.0,2.0,302.0,84461,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
3310,0.0,12630.528942528405,0.0,1.0,0.0,5.0,1.0,1.0,147.0,73310,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
20998,1.0,9840.355861595504,0.0,0.0,0.0,5.0,2.0,1.0,981.0,90998,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
25096,1.0,5692.294665589774,0.0,0.0,0.0,2.0,1.0,1.0,56.0,95096,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
30690,2.0,7183.275703358626,1.0,2.0,0.0,2.0,1.0,1.0,773.0,100690,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
22306,1.0,10724.879681116236,1.0,1.0,1.0,2.0,1.0,1.0,268.0,92306,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
3351,2.0,12150.389220694666,1.0,1.0,0.0,1.0,2.0,0.0,843.0,73351,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
7079,1.0,13431.035866007933,0.0,1.0,1.0,2.0,0.0,0.0,245.0,77079,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
27711,0.0,4388.709464124134,1.0,2.0,0.0,5.0,1.0,2.0,962.0,97711,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
28314,2.0,11568.694329317814,1.0,0.0,1.0,5.0,2.0,2.0,728.0,98314,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,5
26430,2.0,5938.402116115896,1.0,2.0,0.0,0.0,0.0,0.0,28.0,96430,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
28144,2.0,5531.121735128648,1.0,2.0,0.0,2.0,0.0,1.0,629.0,98144,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
24772,0.0,8225.874191178293,0.0,2.0,0.0,0.0,2.0,2.0,650.0,94772,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
33524,0.0,5130.895806697542,1.0,1.0,0.0,0.0,1.0,2.0,468.0,103524,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
33616,0.0,10100.72935994441,1.0,0.0,0.0,0.0,1.0,1.0,611.0,103616,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
12607,1.0,9690.211034668571,1.0,2.0,0.0,0.0,0.0,2.0,872.0,82607,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
29516,0.0,6351.849411865855,1.0,0.0,0.0,4.0,1.0,1.0,599.0,99516,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,4
427,1.0,4670.347235708946,1.0,0.0,1.0,5.0,2.0,2.0,877.0,70427,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
6178,2.0,10062.836266302516,0.0,1.0,1.0,0.0,2.0,2.0,578.0,76178,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
13149,1.0,12550.11328561169,0.0,1.0,0.0,2.0,1.0,0.0,547.0,83149,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
17220,0.0,8706.406942270478,1.0,1.0,0.0,1.0,0.0,2.0,251.0,87220,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
22850,1.0,6175.02652383094,1.0,0.0,0.0,2.0,1.0,0.0,794.0,92850,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
21991,2.0,12018.773108913829,1.0,1.0,1.0,2.0,1.0,2.0,353.0,91991,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
6248,0.0,10451.051902398807,1.0,0.0,0.0,3.0,2.0,1.0,62.0,76248,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
2188,0.0,7003.612409038689,0.0,1.0,1.0,1.0,1.0,0.0,932.0,72188,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
5942,0.0,8237.844990200625,0.0,1.0,1.0,3.0,1.0,0.0,937.0,75942,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
32322,2.0,12921.902530236131,1.0,2.0,1.0,2.0,0.0,0.0,819.0,102322,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
4861,2.0,10216.880447201762,0.0,2.0,0.0,0.0,2.0,2.0,480.0,74861,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
30759,2.0,12181.654696423297,1.0,0.0,0.0,4.0,2.0,1.0,248.0,100759,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
21500,2.0,5726.799961401771,1.0,0.0,0.0,1.0,1.0,1.0,559.0,91500,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
2134,0.0,6497.479136150758,0.0,0.0,1.0,2.0,1.0,1.0,688.0,72134,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,0
845,1.0,7528.860567429934,0.0,1.0,1.0,5.0,1.0,1.0,469.0,70845,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,5
8336,2.0,12401.37725858852,1.0,0.0,0.0,0.0,1.0,1.0,597.0,78336,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,2
14239,0.0,5103.460489495892,1.0,0.0,0.0,0.0,1.0,1.0,100.0,84239,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,2
3093,2.0,13405.77461808411,0.0,2.0,0.0,3.0,2.0,1.0,69.0,73093,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
7408,1.0,13223.39371575671,0.0,1.0,1.0,2.0,0.0,2.0,660.0,77408,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
25863,2.0,7835.935444621813,0.0,1.0,1.0,4.0,1.0,1.0,551.0,95863,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
8455,2.0,6104.890856034057,0.0,0.0,0.0,2.0,2.0,1.0,543.0,78455,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
29860,0.0,9535.046109323632,0.0,1.0,0.0,5.0,2.0,0.0,715.0,99860,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,5
15060,2.0,7669.613378401196,1.0,0.0,0.0,2.0,0.0,2.0,924.0,85060,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
30512,1.0,10161.719141538357,0.0,1.0,0.0,2.0,0.0,0.0,572.0,100512,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
6166,2.0,9470.933670700062,0.0,1.0,1.0,4.0,1.0,0.0,42.0,76166,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,4
21345,0.0,11818.78894860075,0.0,0.0,1.0,3.0,2.0,1.0,338.0,91345,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
2966,1.0,11999.038679042273,0.0,1.0,1.0,4.0,0.0,2.0,725.0,72966,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
1136,1.0,8788.713933814248,0.0,2.0,0.0,3.0,1.0,0.0,873.0,71136,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,1
29640,2.0,10875.61152461258,0.0,2.0,0.0,1.0,2.0,0.0,623.0,99640,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
21060,2.0,11309.3004002948,1.0,0.0,1.0,1.0,1.0,0.0,151.0,91060,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
29224,1.0,10780.413239323969,1.0,0.0,1.0,2.0,0.0,1.0,534.0,99224,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,0
24615,2.0,11606.755248317875,1.0,2.0,1.0,3.0,2.0,0.0,197.0,94615,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,1
9470,1.0,11948.378848317736,1.0,0.0,1.0,0.0,0.0,2.0,507.0,79470,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
25904,1.0,8588.952792576545,1.0,0.0,1.0,0.0,2.0,0.0,928.0,95904,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,2
513,0.0,8249.181912606706,1.0,2.0,1.0,3.0,2.0,2.0,704.0,70513,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0872723892298207,1
21016,1.0,5525.377616957781,1.0,2.0,1.0,4.0,1.0,2.0,710.0,91016,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
13588,1.0,10378.630886416677,1.0,1.0,1.0,4.0,1.0,2.0,38.0,83588,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.220922992591447,4
33800,2.0,7602.120222302738,1.0,0.0,1.0,1.0,2.0,1.0,132.0,103800,policy36,RICE,0.4747647046498785,0.0069109402422977,28.0,0.0,Egalitarian,0.0015984095233518,0
