Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
83077,0.0,7514.599775218514,1.0,1.0,1.0,0.0,0.0,0.0,232.0,153077,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
84174,1.0,13300.171933775538,0.0,2.0,1.0,2.0,1.0,1.0,757.0,154174,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
79163,1.0,8264.10069983256,0.0,1.0,0.0,2.0,0.0,2.0,218.0,149163,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
79725,1.0,13619.76354014199,1.0,1.0,0.0,0.0,1.0,2.0,896.0,149725,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
75911,2.0,8554.780376551458,0.0,2.0,0.0,0.0,2.0,2.0,716.0,145911,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74919,2.0,6308.956639381084,0.0,2.0,0.0,1.0,1.0,1.0,637.0,144919,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73879,2.0,11108.085325473943,0.0,0.0,1.0,3.0,2.0,2.0,420.0,143879,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
70486,2.0,6646.909562242913,1.0,1.0,1.0,5.0,0.0,2.0,124.0,140486,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83813,1.0,11004.37540121337,0.0,0.0,0.0,4.0,0.0,1.0,967.0,153813,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
76879,2.0,9765.665436592491,1.0,1.0,1.0,3.0,0.0,0.0,869.0,146879,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
83953,1.0,10831.561409312792,1.0,1.0,0.0,3.0,2.0,0.0,854.0,153953,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
82030,0.0,8582.24814215015,0.0,2.0,1.0,3.0,2.0,0.0,151.0,152030,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
75590,0.0,7916.465997781192,0.0,0.0,1.0,4.0,0.0,0.0,723.0,145590,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
78664,0.0,7872.235957479173,1.0,2.0,0.0,5.0,0.0,1.0,412.0,148664,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73144,2.0,12061.937942663615,1.0,1.0,1.0,4.0,2.0,0.0,787.0,143144,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
80018,2.0,7604.7167648859295,0.0,2.0,0.0,2.0,1.0,2.0,929.0,150018,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
79158,2.0,10239.482762944435,0.0,0.0,0.0,2.0,2.0,0.0,82.0,149158,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77235,1.0,12535.557009061684,1.0,2.0,1.0,5.0,1.0,2.0,597.0,147235,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
75036,0.0,7291.007578507922,1.0,1.0,1.0,2.0,0.0,1.0,442.0,145036,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74951,1.0,12467.663451273638,0.0,0.0,1.0,2.0,0.0,0.0,577.0,144951,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82420,0.0,11391.021408037232,1.0,2.0,1.0,1.0,2.0,2.0,416.0,152420,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
72060,0.0,12451.498148243354,0.0,1.0,0.0,4.0,2.0,2.0,358.0,142060,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
77603,0.0,5621.188046034244,0.0,0.0,1.0,2.0,1.0,2.0,0.0,147603,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
72095,0.0,4257.661690317242,1.0,0.0,0.0,4.0,0.0,1.0,363.0,142095,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
83422,0.0,12518.69096580492,0.0,1.0,1.0,2.0,0.0,1.0,504.0,153422,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82886,1.0,4506.482390553419,1.0,2.0,0.0,4.0,1.0,0.0,392.0,152886,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
76952,1.0,9962.40448802096,1.0,0.0,0.0,5.0,0.0,2.0,414.0,146952,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82644,1.0,7341.493021411612,1.0,1.0,1.0,1.0,0.0,0.0,135.0,152644,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
78656,1.0,10545.010960231535,0.0,2.0,0.0,1.0,0.0,1.0,579.0,148656,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83006,2.0,9814.982023334192,1.0,2.0,0.0,4.0,2.0,1.0,345.0,153006,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
84827,1.0,5649.415511385392,0.0,1.0,0.0,4.0,2.0,2.0,827.0,154827,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
70521,0.0,4942.026559922073,1.0,2.0,1.0,2.0,1.0,0.0,676.0,140521,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74639,2.0,7614.762958863128,1.0,2.0,0.0,5.0,2.0,0.0,199.0,144639,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
75828,1.0,8710.395465461017,1.0,0.0,0.0,4.0,0.0,2.0,395.0,145828,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
83612,1.0,7284.316220357588,1.0,0.0,1.0,5.0,0.0,2.0,439.0,153612,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82714,0.0,4466.2483659039735,0.0,1.0,0.0,1.0,1.0,0.0,297.0,152714,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82513,1.0,8695.522453107005,1.0,2.0,1.0,3.0,2.0,0.0,685.0,152513,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
81500,2.0,11686.47051239451,0.0,0.0,1.0,5.0,1.0,0.0,89.0,151500,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76807,0.0,5335.950833376759,0.0,1.0,0.0,4.0,0.0,1.0,313.0,146807,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
74534,2.0,8876.857075663027,0.0,1.0,0.0,1.0,0.0,1.0,553.0,144534,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
70675,1.0,12379.16979976203,1.0,2.0,1.0,1.0,2.0,0.0,252.0,140675,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73146,1.0,6418.973762988129,0.0,0.0,1.0,0.0,1.0,0.0,149.0,143146,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
70397,1.0,4591.238188835552,0.0,1.0,0.0,5.0,2.0,0.0,515.0,140397,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77126,2.0,10241.427239661149,0.0,2.0,1.0,0.0,2.0,0.0,822.0,147126,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
80370,1.0,10417.422763903309,0.0,2.0,1.0,1.0,0.0,2.0,756.0,150370,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74392,1.0,7519.674450368632,1.0,0.0,0.0,4.0,0.0,0.0,406.0,144392,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
81730,0.0,6295.588478018517,1.0,2.0,0.0,2.0,1.0,0.0,741.0,151730,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
84752,1.0,11321.824487089038,1.0,0.0,1.0,5.0,1.0,2.0,247.0,154752,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
70033,1.0,11130.178040091045,0.0,2.0,0.0,3.0,0.0,2.0,973.0,140033,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
78645,1.0,12491.164374745824,1.0,1.0,0.0,3.0,1.0,0.0,136.0,148645,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
79258,1.0,11654.9232223074,1.0,2.0,0.0,4.0,2.0,2.0,26.0,149258,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
70845,1.0,7528.860567429934,0.0,1.0,1.0,5.0,1.0,1.0,469.0,140845,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77118,1.0,12051.234323098794,0.0,2.0,1.0,3.0,2.0,2.0,169.0,147118,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
80688,2.0,11969.012953290356,1.0,2.0,0.0,2.0,0.0,0.0,160.0,150688,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83428,0.0,5582.2888638948725,1.0,1.0,1.0,5.0,1.0,0.0,898.0,153428,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
