Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
45365,2.0,9826.129084400134,0.0,1.0,0.0,3.0,1.0,1.0,868.0,45365,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
40206,1.0,8369.097996591127,0.0,1.0,0.0,2.0,1.0,2.0,656.0,40206,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
49478,0.0,4746.010064180998,1.0,2.0,0.0,0.0,0.0,1.0,226.0,49478,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
49385,2.0,11084.49884200762,1.0,0.0,1.0,3.0,1.0,0.0,349.0,49385,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
45267,2.0,11814.024761632656,1.0,0.0,0.0,3.0,0.0,2.0,842.0,45267,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48077,1.0,5269.695484052071,1.0,2.0,1.0,0.0,2.0,0.0,706.0,48077,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
49174,2.0,5043.737289254894,1.0,1.0,1.0,0.0,2.0,1.0,281.0,49174,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
44163,0.0,6663.988670278433,0.0,1.0,0.0,0.0,1.0,0.0,752.0,44163,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
44725,0.0,8841.317159368115,1.0,2.0,0.0,2.0,1.0,1.0,379.0,44725,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
40911,0.0,6161.164472138298,1.0,2.0,1.0,3.0,2.0,0.0,264.0,40911,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
39919,1.0,7663.818584504865,0.0,2.0,0.0,2.0,1.0,2.0,54.0,39919,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
38879,0.0,10553.131545971555,0.0,0.0,1.0,4.0,1.0,0.0,837.0,38879,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
35486,1.0,9713.974535022988,1.0,2.0,1.0,5.0,1.0,1.0,862.0,35486,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,2
48813,2.0,10083.360291507835,1.0,2.0,1.0,5.0,0.0,2.0,822.0,48813,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
41879,2.0,7124.98922539458,0.0,1.0,1.0,2.0,2.0,0.0,880.0,41879,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
48953,1.0,4466.556147411255,1.0,2.0,0.0,1.0,2.0,0.0,939.0,48953,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
47030,2.0,5864.895128993133,1.0,1.0,0.0,1.0,2.0,2.0,914.0,47030,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
40590,2.0,5321.957966353984,0.0,1.0,1.0,0.0,2.0,2.0,867.0,40590,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
43664,0.0,4631.772785536678,0.0,1.0,1.0,1.0,0.0,0.0,331.0,43664,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
38144,1.0,11477.670202477711,1.0,1.0,0.0,4.0,0.0,1.0,510.0,38144,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
45018,2.0,6518.3863694097545,0.0,0.0,1.0,2.0,1.0,0.0,679.0,45018,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
44158,2.0,13135.820198254474,0.0,1.0,1.0,4.0,1.0,0.0,64.0,44158,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
42235,2.0,5757.919965527674,0.0,1.0,0.0,0.0,0.0,0.0,525.0,42235,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
40036,0.0,11350.988637548788,1.0,1.0,0.0,0.0,0.0,2.0,913.0,40036,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
39951,1.0,6398.488195901123,1.0,2.0,1.0,4.0,1.0,0.0,598.0,39951,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
47420,2.0,8434.396141487246,0.0,0.0,0.0,0.0,0.0,2.0,256.0,47420,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
37060,2.0,5461.48673014384,1.0,1.0,0.0,0.0,0.0,0.0,146.0,37060,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42603,1.0,4209.6712780015305,0.0,1.0,1.0,1.0,0.0,2.0,328.0,42603,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
37095,1.0,6463.562217853167,1.0,2.0,0.0,1.0,0.0,2.0,137.0,37095,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48422,1.0,11362.281915245709,0.0,2.0,1.0,0.0,0.0,1.0,672.0,48422,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
47886,0.0,11751.42321909393,0.0,2.0,1.0,5.0,2.0,1.0,818.0,47886,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
41952,2.0,9240.292302961814,0.0,2.0,0.0,5.0,1.0,1.0,114.0,41952,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
47644,1.0,6242.103114902508,0.0,1.0,1.0,4.0,1.0,2.0,787.0,47644,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
43656,1.0,5165.418031572926,1.0,0.0,0.0,4.0,2.0,1.0,409.0,43656,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48006,1.0,12465.337728114877,1.0,0.0,0.0,5.0,1.0,1.0,766.0,48006,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
49827,1.0,4805.705819184377,0.0,2.0,1.0,2.0,1.0,2.0,310.0,49827,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
35521,1.0,13241.61533047646,0.0,1.0,0.0,4.0,0.0,2.0,859.0,35521,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
39639,0.0,10991.335415102294,0.0,2.0,1.0,4.0,2.0,1.0,248.0,39639,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
40828,0.0,4701.15707371532,1.0,0.0,0.0,4.0,0.0,1.0,718.0,40828,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
48612,2.0,10760.730019546683,0.0,1.0,1.0,4.0,2.0,0.0,157.0,48612,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
47714,0.0,6731.764784606392,0.0,2.0,1.0,5.0,2.0,0.0,333.0,47714,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
47513,0.0,8360.67495388019,0.0,0.0,1.0,4.0,0.0,2.0,131.0,47513,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
46500,2.0,6293.383307824791,0.0,2.0,0.0,4.0,0.0,1.0,558.0,46500,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
41807,0.0,5063.601951199943,0.0,1.0,0.0,3.0,0.0,0.0,164.0,41807,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
39534,1.0,13246.893268741833,0.0,1.0,1.0,0.0,0.0,0.0,387.0,39534,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
35675,2.0,5457.910676430671,1.0,0.0,1.0,1.0,2.0,1.0,608.0,35675,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
38146,2.0,5056.122860518545,0.0,2.0,0.0,4.0,2.0,1.0,452.0,38146,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
35397,2.0,6239.503180223566,0.0,2.0,1.0,2.0,0.0,1.0,988.0,35397,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
