,epsilon_progress,nfe
0,0,0
1,14,100
2,17,1100
3,18,2100
4,22,3100
5,22,4100
6,22,5100
7,22,6100
8,22,7100
9,22,8100
10,22,9100
11,23,10112
12,27,11132
13,27,12152
14,27,13172
15,27,14192
16,27,15212
17,27,16232
18,27,17252
19,27,18272
20,27,19292
21,27,20312
22,27,21332
23,27,22352
24,27,23372
25,27,24392
