,fdamage,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,Lowest income per capita 2055,Highest climate impact per capita 2055,Lowest income per capita 2105,Highest climate impact per capita 2105
0,1,428,1,7628.651907447874,2,1,1,2,0,1.2159698171869164,0.5472688118070617,0.01,934.5760373166993
1,1,947,2,6712.877588147311,5,1,0,2,0,1.670094396523362,1.1462286025745163,0.01,6172.78784030335
2,1,746,1,6396.889212903364,3,0,0,2,0,0.663258402052495,0.48489372650623835,0.23124150675094568,4.9800514221501775
3,1,947,2,6294.149837690569,1,1,1,2,0,1.3591648594175139,1.0032704142144881,0.01,3405.2487413046315
4,2,927,2,9004.153963006387,1,1,0,2,1,2.2294391725366665,0.20685366493285684,0.01,11255.473357790906
5,1,927,2,6266.801150508385,3,1,1,1,0,0.7325459848687157,0.352830327970233,0.024896831167717348,55.828152212099646
6,2,927,2,5308.256672222455,4,1,0,1,1,1.0268029511285632,0.06634322941260977,0.01,2941.7575595805056
